id,female,black,latin,white,employed,wage,collgrad,age,parent_college,numkids,efc
5358,1,0,0,1,0,NA,1,35,1,3,2.1990390000000004
5359,1,0,0,1,1,22,0,36,0,0,3.407397
5363,0,0,0,1,1,24.8,0,37,1,1,4.066676
5364,0,0,0,1,0,NA,0,37,1,0,10.25116
5366,0,0,0,1,1,28.57,0,33,0,0,1.5230920000000001
5367,1,0,0,1,0,NA,0,34,0,2,2.4017310000000003
5368,0,0,0,1,0,NA,0,37,0,0,1.216306
5369,1,0,0,1,1,37.79,1,33,1,0,4.8506480000000005
5371,0,0,0,1,1,52.32,0,35,0,0,0.5698694000000001
5373,0,0,0,1,1,26,0,34,0,2,0.5636322
5376,0,0,0,0,1,16.8,0,33,0,1,0.1160692
5378,1,0,0,1,0,8.75,0,33,0,2,0
5380,0,0,0,1,1,17.69,1,36,1,3,6.343505
5381,1,0,0,1,1,22.22,1,34,0,2,0
5382,1,0,0,1,1,37.51,0,34,0,1,2.074389
5383,0,0,0,1,1,24,0,36,0,2,0
5385,0,0,0,1,0,16,0,35,1,1,4.907131000000001
5387,1,0,0,0,1,20,0,37,0,2,0
5388,1,0,0,1,1,38.46,1,33,0,0,9.966385
5389,1,0,0,1,1,32.45,1,37,1,2,24.82948
5390,1,1,0,0,1,11.5,0,36,0,3,0
5391,0,0,0,1,1,19.23,1,37,1,0,0.1250615
5392,1,0,0,1,1,15,0,33,1,0,0.1250615
5393,0,0,0,1,0,NA,0,36,0,2,1.644733
5397,1,0,1,0,1,11,0,35,0,2,6.131877
5399,1,0,0,1,1,14.58,1,37,0,3,0
5401,1,0,0,1,1,27.46,1,34,1,3,1.6181079999999999
5402,1,0,0,1,1,8.25,0,34,0,3,0.6853792
5403,1,0,0,1,1,17.48,0,37,0,3,1.427282
5404,1,0,0,1,1,33.17,0,34,0,0,1.427282
5408,0,0,0,1,1,46.15,1,36,1,2,5.299569
5409,0,0,0,1,1,15,0,35,1,3,5.299569
5410,1,0,0,1,1,28.75,1,33,1,3,5.299569
5411,1,0,0,1,1,16,0,35,0,0,9.690265
5412,1,0,0,1,0,53.85,1,35,0,2,5.81397
5413,1,0,0,1,1,27.24,1,35,1,6,2.568585
5415,0,0,0,1,0,33.33,0,34,0,0,0.6149736
5418,1,0,0,1,1,14.75,0,36,0,1,10.18151
5419,1,0,0,1,1,16,0,36,0,2,3.080998
5421,1,0,0,1,0,NA,1,35,0,2,1.961606
5422,1,0,0,1,0,13.7,0,34,0,3,1.961606
5424,1,0,1,0,0,NA,0,34,0,3,6.131877
5425,1,0,0,1,1,19.65,1,37,0,3,1.1802080000000001
5426,0,0,0,1,1,24,0,33,0,0,1.1802080000000001
5427,0,0,0,1,0,NA,0,36,0,2,4.838446
5428,0,0,0,1,0,NA,0,33,0,0,4.838446
5432,1,0,0,1,1,10.5,0,34,0,2,1.609094
5433,0,0,0,1,1,27.67,1,36,0,2,5.001019
5435,0,0,0,1,0,23.33,0,35,0,0,0.49857029999999997
5436,0,0,0,1,1,10.16,0,35,0,0,0
5437,0,0,0,1,1,35.02,1,33,0,2,0
5438,0,0,0,1,1,34.51,0,34,0,1,0.7874225
5439,0,0,0,1,1,34.97,1,37,1,2,16.55296
5440,0,0,0,1,1,18.41,0,33,1,0,8.360741
5442,0,0,0,1,1,55,1,33,0,0,6.401703
5444,1,0,0,1,1,15,0,34,0,1,1.8972200000000001
5446,1,0,0,0,0,NA,1,34,0,3,10.91967
5448,1,0,0,1,1,15.58,0,35,0,0,0
5449,0,0,0,1,0,22.5,1,34,0,0,0
5450,0,0,0,1,1,16,0,36,0,1,0
5451,1,0,0,1,0,15.32,0,37,0,2,0.5462123
5452,1,0,0,1,1,33.65,1,34,0,1,0.5462123
5453,0,0,0,1,1,22.92,0,33,0,1,0.6150413
5454,1,0,0,1,1,15.71,1,34,0,0,0
5455,0,0,1,0,0,NA,0,37,0,0,2.550034
5457,1,0,0,1,1,21,0,33,0,3,6.86963
5458,0,0,0,1,1,23.83,0,33,0,4,6.86963
5459,0,0,0,1,1,13.85,0,35,0,0,2.1297669999999997
5460,1,0,0,1,1,13.29,0,34,0,2,3.521962
5461,0,0,1,0,1,18.38,0,35,0,1,0
5462,0,0,0,1,1,21.15,0,33,0,1,0.0745525
5463,1,0,0,1,1,23.08,0,34,0,5,6.803146
5465,1,0,0,0,0,NA,0,37,0,2,0
5466,1,0,0,0,1,10.5,0,36,0,2,0
5467,1,0,0,0,1,11.99,0,34,0,3,0
5468,1,0,0,1,1,16.61,0,37,0,0,11.62991
5469,1,0,0,1,0,NA,0,35,0,2,0
5471,0,0,1,0,1,50.01,0,36,0,0,1.555298
5473,1,0,0,1,1,30.77,1,36,0,0,13.56973
5475,1,0,0,1,0,NA,1,33,1,0,13.83868
5478,1,0,0,1,1,19.23,0,34,0,2,10.22684
5479,1,0,0,1,1,19.7,1,37,0,0,0.640575
5480,1,0,0,1,1,28.34,1,33,0,3,2.9481840000000004
5481,0,0,0,1,1,73.5,1,37,0,1,1.1193520000000001
5482,1,0,0,1,1,25.64,1,35,0,2,1.1193520000000001
5483,0,0,0,1,1,32.05,0,33,0,1,1.1193520000000001
5484,0,0,0,1,1,36.5,0,37,0,0,10.35217
5485,1,0,0,1,1,15,0,34,0,0,0
5487,1,0,0,1,1,14.33,0,37,0,2,9.536003000000001
5489,1,0,0,1,0,NA,0,33,0,2,2.1764720000000004
5490,1,0,0,1,1,31,1,33,0,1,3.692552
5493,1,0,0,1,1,15.8,0,36,0,2,0
5497,0,0,0,1,1,23.85,0,36,0,0,4.484176000000001
5498,1,0,0,1,1,21.87,0,36,0,0,0
5499,0,0,0,1,1,15.13,0,33,0,1,0
5500,0,0,0,1,0,NA,1,33,1,0,4.023699
5501,1,0,0,1,0,10.42,0,35,0,2,0
5502,0,0,0,1,1,20.83,0,36,0,0,0
5504,1,0,0,1,1,18.18,0,33,0,2,0
5505,1,0,0,1,1,19.17,1,36,0,0,14.61348
5506,1,0,0,1,1,10.8,0,37,0,0,0.4747362
5507,1,0,0,1,1,10,0,35,0,0,0
5508,1,0,0,1,1,14.7,0,34,0,2,0
5511,0,0,0,1,0,NA,0,35,0,0,5.285598
5512,0,0,0,1,1,49.33,0,37,0,0,2.687179
5516,0,0,0,1,1,19.5,0,34,0,0,0
5517,0,0,0,1,0,9.46,0,37,0,0,0.2308685
5518,0,0,0,1,1,11,0,37,0,1,0.2308685
5519,0,0,0,1,0,10,0,33,0,0,0.2308685
5520,0,0,0,1,1,12.8,0,34,0,5,0
5521,0,0,1,0,1,34.56,0,33,0,0,0
5522,0,0,0,1,1,19.88,0,37,0,0,0
5523,0,0,0,1,1,20.33,0,34,0,5,0
5525,0,0,0,1,1,19,0,34,0,0,0
5526,1,0,0,1,1,14.99,0,33,0,1,0
5528,1,0,0,1,1,22.22,1,37,0,2,2.4508850000000004
5530,1,0,0,1,1,10,0,33,0,1,0
5532,0,0,0,1,1,19.09,0,35,0,0,1.4361110000000001
5534,1,0,0,1,1,25.65,0,33,0,1,0.9704931
5535,1,0,0,1,1,15.06,0,33,0,1,0
5536,0,0,1,0,1,34.61,1,35,1,0,0
5537,0,0,1,0,1,20.65,0,34,1,0,0
5539,0,0,0,1,1,18,1,33,1,0,6.1400630000000005
5541,0,0,0,1,1,120,1,37,1,2,7.526419
5542,0,0,0,1,1,21.37,1,33,1,0,7.526419
5543,1,0,0,1,1,13.49,0,36,0,1,9.736283
5544,1,0,0,1,1,35.04,1,34,1,0,6.131877
5545,0,0,0,1,1,35.58,0,34,1,0,2.5830889999999997
5546,0,0,0,1,1,31,1,33,0,0,23.416040000000002
5548,1,0,0,1,1,9,0,36,0,3,1.157562
5549,0,0,0,1,0,15,0,35,0,0,1.157562
5556,0,0,0,1,1,12,0,36,0,4,0
5557,0,0,0,1,1,29.71,0,37,0,0,0.2558638
5558,1,1,0,0,1,10.56,0,37,0,1,0
5560,1,1,0,0,1,16.98,0,36,1,3,0.2094192
5562,1,0,0,1,1,19.51,1,34,1,2,2.488073
5563,1,0,0,1,0,8,0,36,0,2,0
5564,1,0,0,1,0,NA,0,35,0,2,0
5566,0,0,0,1,0,17.61,0,33,0,1,9.587301
5568,0,1,0,0,1,28.57,0,34,0,4,1.8972200000000001
5569,0,1,0,0,0,NA,0,35,0,0,0
5571,1,0,0,1,1,33,0,36,1,2,11.347370000000002
5572,1,1,0,0,0,NA,0,35,0,2,0
5573,1,1,0,0,1,20.12,0,37,0,2,1.510829
5574,0,1,0,0,1,12,0,34,0,0,1.510829
5575,1,1,0,0,1,16,1,34,0,1,1.510829
5576,1,1,0,0,1,22,1,34,0,3,0
5577,0,1,0,0,0,NA,0,33,0,0,0
5578,1,1,0,0,1,30.29,1,33,0,2,8.516879999999999
5581,0,0,0,1,1,31.43,1,36,0,0,6.217906
5584,1,0,0,1,1,8.88,0,35,0,2,0
5585,1,0,0,1,1,10,0,36,0,1,2.6193449999999996
5589,1,1,0,0,1,23.44,0,34,1,3,0
5590,1,1,0,0,1,11.5,0,37,0,4,0
5591,0,1,0,0,1,17.5,0,33,0,1,1.300816
5593,0,1,0,0,0,NA,0,35,0,0,0
5594,1,0,0,1,1,13,1,33,0,0,0
5595,0,0,0,1,1,34.62,1,37,0,1,9.733535
5596,0,1,0,0,1,12.5,0,34,0,0,0
5597,1,1,0,0,0,NA,0,37,0,4,0
5598,0,1,0,0,0,NA,0,36,0,2,0
5599,0,1,0,0,1,10,0,34,0,0,0
5600,0,1,0,0,1,9.64,0,33,0,0,0
5601,1,1,0,0,0,NA,0,37,0,0,4.901072
5602,0,1,0,0,1,17.05,0,37,0,0,1.974323
5603,1,1,0,0,0,NA,0,37,0,3,0
5606,1,0,0,1,0,NA,0,34,0,4,0
5608,1,1,0,0,0,14,1,36,0,3,0.09699438
5609,0,1,0,0,1,18.75,0,36,0,0,3.332207
5610,1,1,0,0,1,84.13,1,34,1,0,2.7411570000000003
5611,0,1,0,0,1,9.28,0,36,0,0,0
5612,0,1,0,0,1,17,0,35,0,0,0
5613,1,1,0,0,1,10.48,1,36,0,1,1.3898949999999999
5615,1,0,0,1,1,8.75,1,36,1,4,17.42352
5616,1,0,0,1,1,14.42,0,34,1,2,1.904186
5617,0,0,0,1,1,33.79,0,33,0,1,5.017262
5618,1,0,0,1,1,12.05,0,37,1,2,0
5622,1,1,0,0,1,30.71,1,33,0,1,0
5623,1,1,0,0,1,16.42,0,35,0,2,0
5624,1,1,0,0,1,9.25,0,37,1,5,0.2008429
5625,1,1,0,0,1,23.48,1,36,0,2,0
5626,0,1,0,0,1,23.31,0,33,0,0,0
5627,0,1,0,0,0,NA,0,36,0,0,0
5628,1,1,0,0,1,25,0,35,0,1,0
5629,0,1,0,0,0,10,0,34,0,0,1.212198
5631,0,1,0,0,1,9.56,0,33,0,0,0
5632,1,1,0,0,1,12.13,0,34,0,1,0.02437875
5633,1,1,0,0,1,24.03,0,37,0,2,3.743239
5634,1,1,0,0,1,11.5,1,34,0,1,3.463605
5636,0,1,0,0,1,17.39,0,37,0,1,0
5637,1,1,0,0,1,13.54,0,37,0,3,0
5638,1,1,0,0,1,18,0,36,0,3,0
5639,0,1,0,0,1,13.18,0,35,0,1,0
5640,0,1,0,0,1,29.98,0,34,0,1,0
5644,1,0,0,1,1,26.25,1,37,1,2,0.7468591
5645,1,0,0,1,1,19.87,0,34,0,3,1.1351110000000002
5646,1,0,0,1,1,16.83,1,34,0,3,11.98007
5647,1,0,0,1,1,15.1,0,35,0,3,19.23243
5648,1,0,0,1,1,19.51,0,36,1,3,0.8832512
5649,1,0,0,1,1,20.24,1,34,1,0,0.8832512
5650,0,0,0,1,1,42.65,0,33,1,0,0.8832512
5651,0,0,1,0,1,13,0,36,0,0,2.752535
5652,0,0,1,0,1,24.53,1,35,0,0,2.752535
5653,1,1,0,0,0,NA,0,36,0,4,4.417256
5654,0,0,0,1,0,NA,1,34,1,0,12.42621
5655,1,0,0,1,0,NA,0,33,0,0,0.25647000000000003
5657,0,0,0,1,1,59.23,1,37,0,0,9.109532
5658,0,0,0,1,1,25,0,37,0,2,0
5659,1,0,0,1,0,NA,0,35,0,0,0
5662,1,0,0,1,1,22,0,35,0,1,2.243027
5663,1,0,0,1,0,NA,0,37,0,1,0
5669,0,0,0,1,0,NA,0,35,1,0,1.7867819999999999
5670,0,0,0,1,1,26.44,1,33,1,0,1.7867819999999999
5671,0,0,0,1,1,30.77,1,33,1,0,11.71833
5672,1,0,0,1,1,52.41,0,35,1,2,0.8692698
5675,0,0,0,1,1,37.5,0,33,1,0,5.810003
5676,0,0,0,1,1,66.67,1,37,1,0,23.69441
5677,1,1,0,0,0,NA,1,34,0,1,0
5680,0,0,0,1,0,NA,1,36,0,0,2.668183
5681,1,0,0,1,1,16.43,0,34,0,3,2.668183
5682,0,0,0,1,1,16.15,0,36,0,3,0
5683,1,0,0,1,1,10,0,33,0,1,0
5684,1,0,0,1,1,9,0,36,0,0,0
5686,1,0,0,1,0,NA,0,33,0,0,0
5689,0,0,0,1,1,29.23,0,35,0,4,0.3958798
5691,1,0,0,1,1,18,0,35,0,1,0.11984
5692,0,0,0,1,1,16,0,37,0,1,0.1654279
5694,1,0,0,1,1,11.25,0,33,0,3,0.1654279
5695,1,0,0,1,1,13.5,0,36,0,2,0
5696,0,0,0,1,0,NA,0,35,0,0,0
5697,1,0,0,1,1,60,1,36,1,2,9.182813
5698,0,0,0,1,1,16.95,0,36,1,2,0
5699,0,0,0,1,0,8,0,37,0,2,0
5700,1,0,0,1,0,NA,0,33,0,3,0
5701,0,0,0,1,1,18,0,34,0,2,1.4070909999999999
5702,1,0,0,1,0,13.6,1,34,0,3,3.183387
5703,0,0,0,1,1,21.37,0,34,0,2,1.9341579999999998
5704,0,0,0,1,1,15,0,34,0,0,0
5705,1,0,0,1,0,NA,1,37,1,4,0
5706,1,0,0,1,0,NA,1,35,1,3,0
5707,1,0,0,1,0,NA,0,33,0,3,0
5708,1,0,0,1,1,18.27,1,34,0,2,0
5710,1,0,0,1,1,17.83,1,35,1,2,2.525253
5712,1,0,0,1,1,12.37,0,34,0,4,0
5714,1,0,0,1,0,14.42,1,34,1,3,5.9372929999999995
5715,0,0,0,1,1,11.44,0,37,0,0,0.4076648
5716,0,1,0,0,1,14.35,0,35,0,0,0
5717,1,0,0,1,0,NA,0,34,0,2,0
5718,1,0,0,1,0,12,0,36,0,2,0
5719,1,0,0,1,1,17.31,1,33,0,1,0
5720,1,0,0,1,1,21.49,0,33,0,1,1.257333
5722,1,0,0,1,1,22.22,1,36,0,2,1.751039
5724,0,1,0,0,1,45.65,1,36,0,1,2.1405990000000004
5725,1,1,0,0,1,24.04,1,36,0,2,2.1405990000000004
5727,1,1,0,0,0,NA,0,33,0,0,0
5728,1,1,0,0,1,9.8,1,33,0,2,0
5729,0,0,0,1,1,11.94,0,37,0,1,0
5730,0,0,1,0,1,14.65,0,35,0,0,0
5731,0,0,0,1,1,32.91,1,35,0,2,0
5732,1,0,0,1,0,10.15,0,33,0,1,0
5733,1,1,0,0,1,18.05,1,34,0,1,1.609094
5735,1,0,0,1,0,NA,0,36,0,8,0
5736,0,0,0,1,0,13,0,34,0,0,1.950273
5737,0,0,0,1,0,10,0,35,0,0,0
5739,1,0,0,1,0,91.34,1,33,0,2,0
5741,1,0,0,1,0,10,0,33,0,2,0
5743,0,0,0,1,1,57.69,1,36,0,1,1.7230809999999999
5745,1,1,0,0,0,NA,1,37,0,0,0
5746,0,1,0,0,1,10.15,1,35,0,0,0
5747,0,0,0,1,0,NA,0,36,0,1,0
5749,0,0,0,1,1,15.6,0,33,0,0,0.2852638
5753,1,0,0,1,1,8,0,33,0,2,2.5476680000000003
5758,0,0,0,1,1,20,1,37,1,0,5.648707
5761,1,1,0,0,1,50.98,0,33,0,5,0
5762,1,1,0,0,1,23.33,0,34,0,4,0
5763,1,1,0,0,1,37.21,1,36,0,4,0
5764,1,1,0,0,1,14.33,1,34,0,0,0
5765,0,1,0,0,1,15.85,1,37,1,0,5.163327000000001
5766,0,1,0,0,1,23,0,33,1,2,5.163327000000001
5771,0,1,0,0,0,NA,0,37,0,2,1.622742
5772,1,1,0,0,1,33.22,1,35,0,0,1.622742
5773,1,1,0,0,1,11.2,0,33,0,2,0
5774,0,1,0,0,1,32,0,34,0,1,0
5775,1,0,0,1,1,10.1,0,37,0,3,0.003604584
5776,0,0,0,1,1,10.5,0,35,0,1,0.003604584
5777,0,0,0,1,1,32.67,0,33,1,2,7.807232
5778,1,0,0,1,0,14.29,1,33,0,0,0
5779,0,0,0,1,1,54.62,1,35,0,2,2.142257
5781,0,1,0,0,1,17.67,0,37,0,0,0
5782,0,1,0,0,0,9,0,34,0,0,0
5783,1,0,0,1,0,NA,1,35,0,1,4.979464
5784,0,0,0,1,1,15.38,0,33,1,2,37.255720000000004
5787,1,1,0,0,1,10.5,0,36,0,3,0
5788,1,1,0,0,1,12.5,0,35,0,0,0
5790,0,0,0,1,1,14,1,37,1,0,0
5791,0,0,0,1,1,36,0,35,0,2,0
5792,1,0,0,1,0,NA,0,33,0,2,0
5793,0,0,0,1,1,20,0,36,0,0,4.245926000000001
5794,0,0,0,1,1,25,1,34,1,0,1.244736
5797,1,0,0,1,1,8,0,37,0,3,0
5798,0,0,0,1,1,24,1,36,0,0,11.66727
5799,1,0,0,1,0,NA,0,37,0,1,0
5800,1,0,0,1,1,9.5,0,34,0,4,0
5801,1,0,0,1,0,15.45,1,33,0,1,0
5803,1,0,0,1,0,NA,0,34,0,3,1.23689
5804,0,1,0,0,1,28.33,0,34,0,0,0
5805,0,1,0,0,1,20.74,0,33,0,0,0
5806,0,1,0,0,1,24.63,0,33,0,2,10.19972
5807,1,1,0,0,0,NA,0,35,0,2,0
5808,1,1,0,0,0,NA,0,36,0,3,0
5809,0,1,0,0,1,17.53,0,35,0,0,0
5811,1,0,0,1,1,10.3,0,35,0,0,0
5814,1,1,0,0,0,NA,0,37,0,0,0
5815,0,1,0,0,0,NA,0,36,0,0,0
5817,0,1,0,0,0,NA,0,33,0,0,0
5818,1,1,0,0,1,11,1,37,0,3,0
5819,1,1,0,0,0,NA,0,35,0,3,0
5822,1,1,0,0,0,NA,0,36,0,0,0
5826,1,1,0,0,0,10.73,1,33,0,2,0
5829,0,1,0,0,1,20,0,36,0,2,0
5830,1,1,0,0,1,11.25,0,35,0,3,0
5831,0,1,0,0,1,20,0,37,0,1,3.1287570000000002
5832,1,0,0,1,1,11.54,1,36,1,1,0
5833,0,1,0,0,1,15,0,36,1,0,2.673879
5834,1,1,0,0,1,13.34,0,33,0,1,0
5836,1,0,0,1,1,18,0,37,0,3,7.765611
5837,0,0,0,1,0,NA,0,34,0,1,0
5838,0,0,0,1,1,22.27,1,36,1,0,5.001019
5839,1,0,0,1,1,100,1,35,1,2,5.001019
5840,1,1,0,0,1,88.89,1,36,0,1,19.00672
5841,0,1,0,0,0,NA,0,36,1,0,11.51339
5843,1,1,0,0,1,10.49,0,35,1,1,5.325374
5844,1,1,0,0,0,NA,1,34,0,3,0.3351653
5845,1,1,0,0,1,9.25,0,34,0,5,0
5846,1,1,0,0,1,8,0,35,0,4,0
5847,0,1,0,0,1,20.05,0,37,0,0,0
5849,0,1,0,0,0,NA,0,35,0,0,0
5850,0,1,0,0,0,NA,0,35,0,0,0
5851,1,1,0,0,1,10,0,36,0,0,0
5852,0,1,0,0,0,NA,0,35,0,0,0
5853,1,1,0,0,0,NA,1,35,0,0,0
5855,1,1,0,0,1,13.46,1,34,0,1,0
5856,1,0,0,1,1,11.26,0,37,0,2,0
5858,1,0,0,1,1,34.27,1,35,0,1,10.7467
5860,1,0,0,1,1,15.54,1,35,0,0,0
5861,0,0,0,1,1,79.86,1,35,0,1,0.5409106
5863,1,0,0,1,1,26.38,1,34,1,3,1.027125
5864,1,1,0,0,0,NA,0,37,0,0,0
5865,1,1,0,0,1,15.54,0,37,0,3,0
5867,0,0,0,1,1,33.56,1,35,0,2,15.21257
5869,0,0,0,1,1,20,0,35,0,2,6.074118
5872,0,0,0,1,1,10,0,35,0,2,4.185456
5873,1,0,0,1,0,NA,0,37,0,2,0
5875,1,0,0,1,1,11.54,0,36,0,2,0
5876,0,0,0,1,1,14,1,34,0,0,1.4710150000000002
5878,1,0,0,1,1,13,1,36,1,0,7.222184
5880,1,0,0,1,1,65,1,33,0,2,0
5881,1,0,0,1,1,9,0,37,0,1,23.212709999999998
5884,1,0,0,1,1,16.42,0,37,0,2,2.620632
5885,1,0,0,1,1,17.8,1,36,0,3,2.620632
5886,1,0,0,1,1,37.02,1,35,0,2,2.620632
5888,1,0,0,1,1,25,0,35,0,3,18.869880000000002
5889,1,0,1,0,1,14.73,0,36,0,2,0.7505362999999999
5890,1,1,0,0,1,16.83,1,36,1,1,3.294868
5892,1,0,0,1,1,14.5,0,34,0,2,0
5893,1,0,0,1,1,11.02,0,33,0,2,0
5894,0,0,1,0,1,18.95,0,36,0,1,2.1764720000000004
5895,1,0,1,0,0,NA,0,33,0,0,2.1764720000000004
5896,0,0,0,1,1,12.44,0,35,0,0,0.8495562999999999
5897,1,1,0,0,1,27.13,1,35,0,1,4.724498
5899,0,1,0,0,1,15.38,0,35,0,0,0.14910749999999998
5900,1,1,0,0,1,20.27,0,33,0,3,0.14910749999999998
5903,0,1,0,0,1,11.5,0,35,0,1,5.015593
5905,1,1,0,0,1,12,0,36,0,2,0.5434644
5906,0,0,0,1,1,17.13,1,36,1,2,1.820001
5907,0,0,0,1,0,17.5,0,33,1,1,1.820001
5908,0,0,0,1,1,45.46,1,35,0,3,8.368475
5909,1,0,0,1,1,16.54,1,33,0,2,8.368475
5912,1,0,0,1,1,17.13,0,35,0,2,7.047573000000001
5913,0,1,0,0,1,14.7,0,36,0,0,0
5914,1,1,0,0,1,11.29,0,36,0,0,0.5698694000000001
5915,1,1,0,0,1,79.63,1,36,0,1,2.73796
5919,1,1,0,0,0,NA,0,35,0,3,0
5920,0,1,0,0,1,9.83,0,34,0,0,0
5922,0,1,0,0,1,44.87,1,37,0,2,1.639767
5924,0,1,0,0,1,17.5,0,37,0,3,0.2684553
5925,1,1,0,0,1,16.86,1,33,0,1,0.2684553
5927,0,1,0,0,0,NA,0,34,0,0,0
5928,1,1,0,0,0,NA,0,36,0,2,0.36816329999999997
5929,1,1,0,0,1,9.05,0,33,0,2,0.36816329999999997
5932,0,1,0,0,1,15.5,0,37,0,0,0
5934,1,1,0,0,1,10,0,36,0,2,0.046269689999999995
5935,0,1,0,0,0,NA,0,35,0,0,0
5936,0,1,0,0,1,22.81,0,33,0,0,0
5938,1,1,0,0,1,8.5,0,37,0,2,1.9341510000000002
5939,1,1,0,0,1,23,1,33,0,2,0
5941,0,1,0,0,1,11.2,0,36,0,0,1.5001110000000002
5942,1,1,0,0,1,16.42,0,35,0,3,1.5001110000000002
5943,1,1,0,0,1,10,0,35,0,1,5.794682
5944,1,1,0,0,1,10,0,33,0,3,8.833457000000001
5945,1,1,0,0,1,22.5,0,35,0,1,3.743239
5946,1,1,0,0,1,18,1,35,0,0,3.743239
5947,0,1,0,0,0,11,0,34,0,0,3.463605
5948,0,1,0,0,1,18.33,0,33,1,1,0
5951,1,1,0,0,1,31.12,1,37,0,1,16.40692
5952,0,1,0,0,1,61.76,1,37,0,0,1.4070909999999999
5953,0,1,0,0,1,133.33,1,35,0,0,0
5955,1,1,0,0,1,10.25,0,36,1,0,0.9778484
5956,0,1,0,0,0,8.12,0,35,1,0,0.9778484
5958,1,1,0,0,1,20.91,1,36,0,1,0
5959,0,1,0,0,0,NA,0,33,0,0,0
5960,1,1,0,0,1,11.5,1,37,0,3,0
5961,0,1,0,0,0,NA,0,33,0,0,0
5963,0,1,0,0,1,13.25,0,35,0,0,4.995101
5964,0,1,0,0,1,16.38,1,35,0,0,1.9341510000000002
5965,1,1,0,0,0,21,1,33,0,1,2.053594
5966,1,0,0,1,1,34.38,1,36,0,1,10.217600000000001
5969,0,0,0,1,1,36.93,0,35,1,1,1.501362
5972,1,0,0,1,1,17.14,1,34,0,0,4.9569160000000005
5973,1,0,0,1,0,16.83,1,34,0,2,1.744057
5974,1,0,0,1,1,17,1,34,0,2,1.744057
5975,1,0,0,1,1,17.1,1,35,0,1,9.862102
5976,0,0,0,1,1,17.1,1,33,0,0,9.862102
5978,1,0,0,1,1,26.29,1,33,0,0,10.24363
5981,1,0,0,1,0,NA,0,35,0,1,44.25364
5983,0,1,0,0,0,16.13,1,34,0,1,0
5985,1,1,0,0,0,NA,0,33,0,1,0.08455541
5986,0,1,0,0,1,32.96,0,36,0,0,0.7128451
5987,1,1,0,0,1,15,0,34,0,1,0
5989,0,0,0,1,1,25,0,33,0,0,0.03719313
5990,0,1,0,0,0,9.5,0,35,0,0,0
5991,1,1,0,0,0,NA,0,36,0,0,0
5992,1,1,0,0,1,10.45,1,34,0,3,0
5993,1,1,0,0,1,9.12,0,37,0,1,0
5994,1,1,0,0,1,11.65,0,35,0,4,0
5995,0,1,0,0,0,NA,0,33,0,0,0
5996,1,1,0,0,1,8.08,0,36,0,1,0
5997,0,1,0,0,0,10,0,36,1,0,0.3825361
5999,0,1,0,0,0,NA,0,35,0,0,10.25615
6000,0,0,0,1,1,38.46,0,36,0,2,6.772877
6001,0,0,0,1,0,26.03,0,33,0,1,0.7869216
6002,0,0,0,1,1,10.5,0,35,1,1,2.748708
6003,0,0,1,0,1,38.46,1,33,1,0,2.748708
6004,0,0,0,1,1,12.12,0,33,0,0,0
6007,1,1,0,0,1,11.18,0,35,0,4,0
6008,1,1,0,0,1,10.62,0,37,0,2,2.1625199999999998
6009,0,1,0,0,0,9.5,0,34,0,0,0
6010,1,1,0,0,1,10,0,36,0,3,0.49857029999999997
6011,0,1,0,0,1,8.75,0,36,0,0,0
6013,1,1,0,0,0,NA,0,34,0,2,2.6226149999999997
6014,1,1,0,0,1,44,1,33,1,1,1.472144
6015,0,1,0,0,0,NA,0,34,0,0,0
6016,1,1,0,0,1,10.25,1,37,0,3,0
6017,0,1,0,0,0,NA,0,36,0,0,0
6018,0,1,0,0,1,13.25,1,37,0,0,0.80423
6022,0,0,0,1,1,15.6,0,36,0,2,1.245387
6023,0,0,0,1,1,18.98,1,34,1,0,12.16347
6027,1,0,0,1,1,20.94,1,37,1,2,46.596650000000004
6028,1,0,0,1,0,NA,0,35,0,4,0.7767219
6030,1,0,0,1,1,22.22,1,34,1,0,7.350272
6031,0,0,0,1,1,10,0,37,0,2,0
6032,1,0,0,1,1,11.62,0,33,0,1,1.950273
6034,1,0,0,1,1,12.5,0,34,0,1,0
6036,1,0,0,1,1,11.35,0,36,0,0,0.2995528
6038,0,1,0,0,1,11.73,0,35,0,1,0
6039,1,0,0,1,0,13.75,0,33,0,3,0
6041,0,0,0,1,0,NA,0,33,0,0,2.3189130000000002
6043,1,0,0,1,1,30.29,1,36,0,1,3.3185770000000003
6044,1,0,0,1,0,NA,0,35,0,2,7.169822
6048,1,0,0,1,1,13.94,1,33,0,0,0.011718959999999999
6050,0,0,0,1,1,23.26,1,37,0,2,26.59647
6051,1,0,0,1,1,9,0,37,0,0,0
6056,1,0,0,1,1,10.69,1,34,0,2,3.183387
6057,1,0,0,1,1,30.43,1,34,0,0,0.5916544
6058,1,0,0,1,0,NA,0,36,0,1,0
6059,0,1,0,0,1,44.63,0,36,0,2,0
6060,0,0,1,0,1,15,0,36,0,3,0
6061,0,0,1,0,1,19.83,0,35,0,1,1.793926
6062,0,0,1,0,1,26.4,0,33,0,0,1.793926
6063,1,1,0,0,1,16.7,0,36,0,3,0
6064,0,0,1,0,1,13,0,34,0,0,0
6066,0,0,0,1,1,33.3,1,33,1,1,29.48945
6067,1,0,0,1,1,44.72,0,36,0,0,0
6070,0,0,1,0,0,NA,0,35,0,1,0
